Plot,TreeID,Tag,Species,X,Y,DBH_89,DBH_04,DBH_18,Dia_89_04,Dia_04_18,Dia_dif,NDI_89_live,NDI_89_consp,NDI_89_mort,NDI_89_propconsp,NDI_89_propmort,NDI_04_live,NDI_04_consp,NDI_04_mort,NDI_04_propconsp,NDI_04_propmort,Slope,TPI
B2,FRB2000100520,534,PICO,425682.354,4417802.151,14.3,14.6,16.1,0.02,0.107142857,0.087142857,1.087109246,1.087109246,0,1,0,1.120032958,1.120032958,1.091303504,1,0.974349457,13.50858116,0.196009495
B2,FRB2000100536,551,PICO,425680.783,4417788.788,30,31.8,NA,0.12,NA,NA,1.192670848,1.171829256,0.095407879,0.982525278,0.079995146,NA,NA,NA,NA,NA,11.3333149,0.05796838
B2,FRB2000100544,559,PICO,425681.729,4417780.824,16.1,16,17.7,-0.006666667,0.121428571,0.128095238,1.398777387,1.372258131,0.042370282,0.981041117,0.03029094,1.417898116,1.379482153,1.140683545,0.972906401,0.804489076,11.68940735,0.058839431
B2,FRB2000100545,560,PICO,425683.237,4417779.66,21,21.2,NA,0.013333333,NA,NA,1.439936297,1.419600343,0.031389215,0.985877185,0.021799031,NA,NA,NA,NA,NA,13.13704586,0.076127976
B2,FRB2000100546,562,PICO,425685.757,4417783.015,32.5,33.5,NA,0.066666667,NA,NA,1.134229669,1.106331054,0.076776077,0.975403028,0.067690062,NA,NA,NA,NA,NA,10.48193359,0.027897495
B2,FRB2000100547,563,PICO,425684.749,4417789.387,22.4,22.8,NA,0.026666667,NA,NA,1.097039206,1.078986435,0.193478413,0.983544097,0.176364174,NA,NA,NA,NA,NA,11.39546394,0.009593879
B2,FRB2000100548,564,PICO,425685.25,4417792.784,26.7,28.3,NA,0.106666667,NA,NA,1.296464276,1.285307898,0.323851594,0.991394767,0.249796003,NA,NA,NA,NA,NA,11.41632557,-0.068797596
B2,FRB2000100551,567,PICO,425687.817,4417791.528,31.6,33.2,NA,0.106666667,NA,NA,1.165684257,1.154605117,0.358886714,0.990495591,0.307876436,NA,NA,NA,NA,NA,12.49205303,0.067286543
B2,FRB2000100553,569,PICO,425687.644,4417787.712,28.9,30.2,NA,0.086666667,NA,NA,1.04128684,1.025136727,0.17311072,0.984490236,0.16624691,NA,NA,NA,NA,NA,9.734173775,-0.083275828
B2,FRB2000100555,571,PICO,425693.195,4417788.921,33.5,33.6,NA,0.006666667,NA,NA,1.064913892,1.064913892,0.151478919,1,0.142245228,NA,NA,NA,NA,NA,8.130610466,0.018752619
B2,FRB2000100556,572,PICO,425694.053,4417788.619,36.5,38,NA,0.1,NA,NA,1.029864424,1.029864424,0.135120461,1,0.131202183,NA,NA,NA,NA,NA,7.803538322,0.012695313
B2,FRB2000100557,573,PICO,425694.421,4417785.614,31.4,33,NA,0.106666667,NA,NA,0.981605024,0.981605024,0.078003895,1,0.079465664,NA,NA,NA,NA,NA,8.166077614,-0.020306031
B2,FRB2000100558,574,PICO,425694.097,4417783.478,28.7,28.7,NA,0,NA,NA,0.962038427,0.944712569,0.037787363,0.981990472,0.039278434,NA,NA,NA,NA,NA,8.757634163,0.046320485
