Plot,X,Y,grow_BA_89_04,grow_BA_04_18,grow_BA_dif,ingrow_stems_89_04,ingrow_stems_04_18,ingrow_stems_dif,live_BA_89,live_BA_04,live_stems_89,live_stems_04,live_BA_LS_89,live_BA_LS_04,surv_BA_89,surv_BA_04,surv_stems_89,surv_stems_04,surv_BA_LS_89,surv_BA_LS_04,mort_BA_89_04,mort_BA_04_18,live_BA_LS_89_prop,live_BA_LS_04_prop,surv_BA_LS_89_prop,surv_BA_LS_04_prop,mort_BA_89_04_prop,mort_BA_04_18_prop,Slope,TPI
B2,425681.097,4417672.247,0.052276102,0.134078686,0.081802585,2,1,-1,31.73252054,39.85526542,4,6,25.79294692,34.25624045,31.73252054,23.67779113,4,4,25.79294692,23.67779113,0,16.17747429,0.812823768,0.859516054,0.812823768,1,0,0.405905572,18.42701912,0.202337127
B2,425691.097,4417672.247,0.1896946,0.250553234,0.060858634,1,2,1,32.15914882,26.05220686,7,7,8.322471638,11.08401012,22.48296491,20.28416421,6,6,8.322471638,11.08401012,9.676183913,5.768042652,0.258790172,0.425453789,0.370167888,0.54643662,0.300884329,0.221403226,13.91237736,-0.362900791
B2,425701.097,4417672.247,0.191773288,0.203289095,0.011515807,0,2,2,54.99546436,57.87206367,9,9,12.74622679,13.99218244,54.99546436,17.10243771,9,3,12.74622679,13.99218244,0,40.76962596,0.231768691,0.241777838,0.231768691,0.818139652,0,0.704478523,17.97156906,-0.089330053
B2,425711.097,4417672.247,0.073874551,0.038731349,-0.035143202,0,2,2,13.07892146,14.18703972,3,3,2.37787148,2.986476516,13.07892146,2.986476516,3,1,2.37787148,2.986476516,0,11.20056321,0.181809447,0.210507377,0.181809447,1,0,0.789492623,15.9656992,-0.115337576
B2,425721.097,4417672.247,0.283078442,0.202408327,-0.080670115,0,0,0,22.03638751,26.28256414,5,5,2.821935601,5.219834734,22.03638751,5.219834734,5,2,2.821935601,5.219834734,0,21.06272941,0.128057995,0.19860447,0.128057995,1,0,0.80139553,14.97352314,-0.083893496
B2,425731.097,4417672.247,0.078398445,0.135296054,0.056897609,0,2,2,42.3376734,43.51365007,5,5,0,0,42.3376734,0,5,0,0,0,0,43.51365007,0,0,0,NA,0,1,14.09775925,-0.229691659
B2,425741.097,4417672.247,0.117563633,0.302737332,0.185173699,1,2,1,17.21160805,19.61123506,5,6,0,0.636172512,17.21160805,4.889967505,5,3,0,0.636172512,0,14.72126756,0,0.032439187,0,0.130097493,0,0.750654791,16.20991516,-0.155446723
B2,425681.097,4417662.247,0.106510463,0.109248885,0.002738422,0,1,1,28.89794002,30.49559697,4,4,1.266768698,2.06119894,28.89794002,2.06119894,4,1,1.266768698,2.06119894,0,28.43439803,0.043835952,0.067590051,0.043835952,1,0,0.932409949,20.97972298,0.035190907
B2,425691.097,4417662.247,0.266784048,0.225459763,-0.041324285,0,3,3,37.50111297,41.50287369,8,8,1.451572886,2.243175694,37.50111297,2.243175694,8,2,1.451572886,2.243175694,0,39.25969799,0.038707461,0.054048684,0.038707461,1,0,0.945951316,19.56212234,0.035658394
B2,425701.097,4417662.247,0.304043337,0.337278021,0.033234684,3,3,0,48.73167838,55.53039905,8,11,13.80949883,16.20087916,48.73167838,6.327246144,8,5,13.80949883,2.478088285,0,49.2031529,0.283378272,0.291747933,0.283378272,0.39165353,0,0.886057974,20.24743652,0.040691388
B2,425711.097,4417662.247,0.239902487,0.256993499,0.017091012,0,1,1,45.7993158,42.91792556,15,13,6.118958551,6.861631055,39.31938825,17.32407707,13,7,6.118958551,2.955924528,6.479927547,25.59384849,0.133603711,0.159877976,0.155621916,0.170625224,0.141485248,0.596344025,21.80187416,0.103720487
B2,425721.097,4417662.247,0.24802874,0,-0.24802874,0,0,0,41.61385045,45.33428155,9,9,0,0,41.61385045,0,9,0,0,0,0,45.33428155,0,0,0,NA,0,1,20.70013809,-0.052866842
B2,425731.097,4417662.247,0.112029194,0,-0.112029194,0,1,1,34.96679017,36.64722808,5,5,0,0,34.96679017,0,5,0,0,0,0,36.64722808,0,0,0,NA,0,1,26.24166298,0.21696708
B2,425741.097,4417662.247,0.181961046,0.552723957,0.370762911,0,1,1,46.15376599,48.88318169,8,8,2.319830555,2.926786256,46.15376599,2.926786256,8,2,2.319830555,2.926786256,0,45.95639543,0.050263083,0.059873072,0.050263083,1,0,0.940126928,21.67483711,0.223531922
B2,425681.097,4417652.247,0.072665038,0,-0.072665038,0,2,2,32.8846211,14.30759834,4,2,0,0,13.21762277,0,2,0,0,0,19.66699833,14.30759834,0,0,0,NA,0.598060664,1,21.15300369,0.086734615
B2,425691.097,4417652.247,0.210743271,0.430751623,0.220008352,0,1,1,34.8439539,37.12262959,7,6,5.814616763,7.528591175,33.96148052,7.528591175,6,2,5.814616763,7.528591175,0.882473376,29.59403842,0.166875917,0.202803284,0.171212111,1,0.025326442,0.797196716,18.50613976,0.364126885
B2,425701.097,4417652.247,0.129150874,0.170465061,0.041314187,2,2,0,22.41400695,25.90675112,7,9,0,0.754296396,22.41400695,5.529988468,7,4,0,0.754296396,0,20.37676265,0,0.029115824,0,0.136401079,0,0.786542572,16.84726143,0.081214111
B2,425711.097,4417652.247,0.254144374,0.251383512,-0.002760862,1,2,1,40.31401649,44.94331034,7,8,2.462066163,3.079389119,40.31401649,5.457967457,7,4,2.462066163,3.079389119,0,39.48534289,0.061072212,0.068517185,0.061072212,0.564200711,0,0.878558846,15.91369534,0.210305199
B2,425721.097,4417652.247,0.197187299,0.155592986,-0.041594313,2,2,0,36.23363741,40.52159722,9,11,3.141592654,3.976078202,36.23363741,5.579939792,9,3,3.141592654,3.976078202,0,34.94165743,0.086703761,0.098122445,0.086703761,0.712566506,0,0.862297141,14.03455257,0.024366313
B2,425731.097,4417652.247,0.187422182,0.283725087,0.096302905,0,1,1,39.62498668,42.43631941,8,8,2.216707776,2.89529179,39.62498668,8.395042429,8,3,2.216707776,2.89529179,0,34.04127698,0.055942171,0.068226741,0.055942171,0.344881138,0,0.802173173,19.10126495,0.436499563
B2,425741.097,4417652.247,0.214434643,0.148210243,-0.066224399,0,1,1,39.97307515,43.18959478,9,9,3.766848131,4.637697615,39.97307515,11.59043486,9,3,3.766848131,4.637697615,0,31.59915993,0.094234635,0.107379975,0.094234635,0.400131459,0,0.731638259,19.56879044,-0.172920877
B2,425681.097,4417642.247,0.134041287,0.207653664,0.073612378,0,1,1,49.17220821,51.18282751,9,9,0,0,49.17220821,11.62459968,9,4,0,0,0,39.55822784,0,0,0,0,0,0.772880862,24.25741196,0.202365623
B2,425691.097,4417642.247,0.143089073,0.133781357,-0.009307716,0,3,3,41.74124203,43.88757813,4,4,0,0,41.74124203,5.26852942,4,1,0,0,0,38.61904871,0,0,0,0,0,0.879953972,16.0465641,0.245676323
B2,425701.097,4417642.247,0.237258313,0.14551745,-0.091740863,0,1,1,29.70862801,33.26750271,6,6,0,0,29.70862801,5.514123426,6,2,0,0,0,27.75337928,0,0,0,0,0,0.834248952,15.55068302,0.10985866
B2,425711.097,4417642.247,0.310310814,0.23926594,-0.071044874,1,2,1,42.77773199,39.04175,7,7,2.37787148,3.110255267,33.53760113,3.95974192,6,2,2.37787148,3.110255267,9.240130853,35.08200808,0.055586666,0.079664853,0.070901657,0.785469187,0.21600329,0.898576731,13.87256908,-0.125268016
B2,425721.097,4417642.247,0.138340033,0.159592907,0.021252874,1,5,4,36.91991833,39.67430968,6,7,0,0,36.91991833,1.986271955,6,2,0,0,0,37.68803773,0,0,0,0,0,0.949935564,15.74828529,0.097275791
B2,425731.097,4417642.247,0.30204319,0.288841395,-0.013201795,0,2,2,42.47739573,47.00804357,12,12,3.155101502,4.240600304,42.47739573,7.016511572,12,4,3.155101502,4.240600304,0,39.991532,0.074277188,0.0902101,0.074277188,0.604374447,0,0.850738064,18.00879097,-0.20235407
B2,425741.097,4417642.247,0.256987515,0.204153033,-0.052834482,2,0,-2,37.44864837,43.92307813,13,15,4.363829275,4.574944302,37.44864837,17.22778725,13,9,4.363829275,4.574944302,0,26.69529087,0.116528352,0.104158099,0.116528352,0.265556118,0,0.607773681,24.73253822,-0.235659626
B2,425681.097,4417632.247,0.161771078,0.261560028,0.099788951,1,0,-1,16.09037363,20.33152372,3,4,7.354154243,9.34820164,16.09037363,9.34820164,3,1,7.354154243,9.34820164,0,10.98332208,0.457053044,0.459788542,0.457053044,1,0,0.540211458,24.17183304,0.169096264
B2,425691.097,4417632.247,0.229692311,0.01723388,-0.212458431,0,0,0,42.62316563,46.06855029,9,9,0,0,42.62316563,1.168986626,9,1,0,0,0,44.89956367,0,0,0,0,0,0.974625062,17.23035622,0.123897131
B2,425701.097,4417632.247,0.126941287,0.162274481,0.035333193,1,2,1,22.34936868,25.10297464,4,5,0,0,22.34936868,3.625397922,4,2,0,0,0,21.47757672,0,0,0,0,0,0.855578951,17.90037346,0.14684404
B2,425711.097,4417632.247,0.172829484,0.133248408,-0.039581075,1,2,1,31.02307037,34.30949045,6,7,0,0,31.02307037,2.43764028,6,2,0,0,0,31.87185017,0,0,0,0,0,0.928951429,16.70981026,-0.137942534
B2,425721.097,4417632.247,0.194783981,0.116743827,-0.078040154,0,2,2,21.45487871,24.37663842,7,7,0,0,21.45487871,3.186360349,7,2,0,0,0,21.19027807,0,0,0,0,0,0.86928631,20.39035034,-0.081461332
B2,425731.097,4417632.247,0.139292982,0.072452981,-0.066840002,0,1,1,24.53332535,26.62272008,6,6,0.817128249,1.149901451,24.53332535,1.149901451,6,1,0.817128249,1.149901451,0,25.47281863,0.033306869,0.043192485,0.033306869,1,0,0.956807515,24.48334122,-0.025815753
B2,425741.097,4417632.247,0.388635955,0.343824876,-0.044811079,0,2,2,35.36027465,41.18981398,13,13,1.246898124,1.286796351,35.36027465,12.83364161,13,8,1.246898124,1.286796351,0,28.35617237,0.035262682,0.031240645,0.035262682,0.100267437,0,0.688426813,26.34644127,0.212869061
B2,425681.097,4417622.247,0.148335533,0.112362427,-0.035973106,0,0,0,27.68717022,29.91220321,6,6,0.664761005,0.950331778,27.68717022,1.704628174,6,2,0.664761005,0.950331778,0,28.20757504,0.024009713,0.031770705,0.024009713,0.557500921,0,0.943012283,24.32270813,-0.052159836
B2,425691.097,4417622.247,0.154215547,0.159665837,0.005450289,0,0,0,25.75273454,28.06596775,5,5,1.5393804,2.1382465,25.75273454,7.046985021,5,2,1.5393804,2.1382465,0,21.01898273,0.059775415,0.076186452,0.059775415,0.303427138,0,0.748913521,22.39537621,0.140732822
B2,425701.097,4417622.247,0.17522233,0.174891341,-3.31E-04,0,0,0,44.12602501,46.75435997,9,9,0,0,44.12602501,13.8382444,9,4,0,0,0,32.91611557,0,0,0,0,0,0.704022375,16.75997925,0.383396281
B2,425711.097,4417622.247,0.2345356,0.099661417,-0.134874183,0,2,2,47.95829681,50.3827424,9,8,0,0,46.86470841,11.6494968,8,3,0,0,1.093588403,38.7332456,0,0,0,0,0.022802903,0.768780018,17.90489388,0.171252711
B2,425721.097,4417622.247,0.298430358,0.448512841,0.150082483,0,1,1,51.82127768,67.24492681,8,8,4.61845536,6.394397687,51.82127768,6.394397687,8,2,4.61845536,6.394397687,0,60.85052912,0.089122761,0.095091154,0.089122761,1,0,0.904908846,20.26629829,0.108993771
B2,425731.097,4417622.247,0.247719817,0.357530074,0.109810257,2,8,6,39.62145239,45.00488556,9,11,0,0,39.62145239,4.312935474,9,3,0,0,0,40.69195008,0,0,0,0,0,0.904167394,19.31412125,0.028542118
B2,425741.097,4417622.247,0.153828084,0.211984574,0.05815649,0,2,2,40.85012927,31.40571636,10,8,0,0,29.0982951,7.193933017,8,4,0,0,11.75183418,24.21178334,0,0,0,0,0.287681689,0.770935554,21.29908371,0.188215478
D2,426118.0235,4416805.481,0.185081695,0.29063098,0.105549285,0,2,2,47.92625257,19.36265654,7,3,4.374353611,5.810689772,16.58643111,5.810689772,3,1,4.374353611,5.810689772,31.33982145,13.55196677,0.091272599,0.300097756,0.263730852,1,0.653917629,0.699902244,15.40929508,-0.044378142
D2,426128.0235,4416805.481,0.184154925,0.137871038,-0.046283888,0,1,1,46.75381019,39.69912827,12,9,0,0,37.92200784,1.474113813,10,1,0,0,8.831802347,38.22501445,0,0,0,0,0.188900163,0.962867854,21.64229012,-0.145626417
D2,426138.0235,4416805.481,0.182479409,0.071005604,-0.111473805,0,1,1,46.85559779,36.06626906,7,6,2.269800692,2.544690049,33.32907792,5.470219668,6,2,2.269800692,2.544690049,13.52651987,30.59604939,0.048442466,0.070555955,0.068102715,0.465189737,0.288685248,0.848328651,21.49581337,-0.365325254
D2,426148.0235,4416805.481,0.290539725,0.454397717,0.163857993,0,1,1,48.09417069,36.68901127,11,10,4.645630136,6.754581285,32.3309154,7.739784741,10,5,4.645630136,6.754581285,15.7632553,28.94922652,0.096594454,0.184103661,0.143690028,0.872709192,0.327758127,0.789043518,21.87458229,-0.217949804
D2,426158.0235,4416805.481,0.135669679,0.227681318,0.092011639,1,0,-1,56.16979169,36.31343386,12,9,1.404684615,2.590086063,33.55456573,3.702288402,8,4,1.404684615,2.590086063,22.61522596,32.61114546,0.02500783,0.071325837,0.041862697,0.699590573,0.402622571,0.898046315,27.8138752,-0.33511805
D2,426168.0235,4416805.481,0.073021085,0.130707084,0.057685999,0,0,0,58.36843531,26.32874555,12,7,0,0,25.23342927,3.34854507,7,3,0,0,33.13500604,22.98020048,0,0,0,0,0.56768707,0.872817903,19.6715374,0.110198301
D2,426178.0235,4416805.481,0.074738489,0.066422245,-0.008316245,0,1,1,15.8723471,16.99342444,5,5,0,0,15.8723471,0.738981132,5,1,0,0,0,16.25444331,0,0,0,0,0,0.956513701,23.04891586,0.103041207
D2,426188.0235,4416805.481,0.230818048,0.252858939,0.02204089,0,6,6,51.43753214,37.67971251,12,10,0,0,35.03457003,5.968868962,11,3,0,0,16.4029621,31.71084355,0,0,0,0,0.318890923,0.841589318,22.70795059,-0.059596498
D2,426198.0235,4416805.481,0.124653161,0.230514361,0.1058612,1,3,2,48.67379454,27.10259836,10,8,0,0,24.46303221,2.85649312,7,2,0,0,24.21076232,24.24610524,0,0,0,0,0.497408566,0.894604455,15.82535076,-0.19579539
D2,426208.0235,4416805.481,0.174955295,0.203872533,0.028917238,0,2,2,43.1389366,38.16681645,14,13,0.636172512,0.933131558,35.54248703,5.02065776,13,4,0.636172512,0.933131558,7.596449576,33.14615869,0.014747061,0.024448766,0.017898931,0.185858428,0.176092648,0.868454898,19.25450897,-0.286779747
D2,426218.0235,4416805.481,0.102860979,0.101366853,-0.001494127,0,0,0,45.34731916,25.49371022,11,8,0.967689077,1.327322896,23.95079553,1.327322896,8,1,0.967689077,1.327322896,21.39652363,24.16638733,0.021339499,0.05206472,0.040403212,1,0.471836572,0.94793528,21.5254612,-0.2572318
D2,426228.0235,4416805.481,0.098818797,0.226890309,0.128071513,0,1,1,45.54657467,20.58724936,8,5,0,0,19.1049674,4.023516251,5,3,0,0,26.44160727,16.56373311,0,0,0,0,0.580539974,0.804562709,19.89242172,0.700948529
D2,426238.0235,4416805.481,0.22168125,0,-0.22168125,0,0,0,39.40476103,36.70369821,8,7,0,0,33.37847947,0,7,0,0,0,6.026281568,36.70369821,0,0,0,NA,0.152932829,1,17.97513199,0.410177814
D2,426118.0235,4416795.481,0.469411538,0.398875677,-0.070535861,0,0,0,57.61201834,64.65319141,10,10,28.25579849,33.13822617,57.61201834,24.76525343,10,5,28.25579849,17.58537904,0,39.88793798,0.490449724,0.512553602,0.490449724,0.710082741,0,0.616952344,19.98090935,0.135142233
D2,426128.0235,4416795.481,0.650252083,0.330590917,-0.319661166,1,1,0,53.19140478,63.73058419,8,9,17.58098081,24.11494375,53.19140478,25.88208962,8,4,17.58098081,24.11494375,0,37.84849457,0.330522965,0.37838887,0.330522965,0.931723215,0,0.59388275,19.53078461,-0.127087133
D2,426138.0235,4416795.481,0.119757512,0.26954865,0.149791138,1,1,0,43.28800517,20.37794075,4,3,6.605198554,8.796773589,29.16843115,8.796773589,3,2,6.605198554,8.796773589,14.11957402,11.58116716,0.15258727,0.431681184,0.226450251,1,0.326177517,0.568318816,26.2922554,0.037217968
D2,426148.0235,4416795.481,0.221388034,0.093064072,-0.128323962,0,0,0,74.08975035,27.64821447,14,9,5.309291585,0,24.32739395,1.327322896,9,1,0,0,49.76235639,26.32089157,0.071660271,0,0,0,0.67164967,0.951992455,29.17411232,0.225003697
D2,426158.0235,4416795.481,0.052920128,0.419340909,0.366420781,0,3,3,13.93225656,14.07567026,5,4,1.651299639,1.743662463,13.93225656,3.51080833,5,2,1.651299639,1.743662463,0,10.56486193,0.118523488,0.123877757,0.118523488,0.496655556,0,0.750576117,20.50895309,0.35190137
D2,426168.0235,4416795.481,0.085210465,0.035746836,-0.049463628,0,0,0,55.57045435,23.21228564,10,5,0,0,22.59888967,2.216707776,6,1,0,0,32.97156468,20.99557786,0,0,0,0,0.593329046,0.904502822,24.30343246,-0.109034589
D2,426178.0235,4416795.481,0.141015622,0.134886525,-0.006129098,1,1,0,37.80529767,40.57092023,11,12,0,0,37.80529767,3.001006382,11,2,0,0,0,37.56991385,0,0,0,0,0,0.926030606,23.87192917,-0.05439869
D2,426188.0235,4416795.481,0.133056921,0.251759381,0.11870246,1,0,-1,49.14982437,28.53932722,11,9,0,0,25.77370467,10.18755666,8,5,0,0,23.3761197,18.35177057,0,0,0,0,0.475609425,0.643034449,23.29884529,0.066073541
D2,426198.0235,4416795.481,0.125328603,0.107621988,-0.017706615,0,0,0,34.95375256,36.83368161,8,8,0,0,34.95375256,11.44631429,8,3,0,0,0,25.38736731,0,0,0,0,0,0.689243274,23.10689354,0.30150366
D2,426208.0235,4416795.481,0.136387009,0.124973678,-0.011413331,0,0,0,46.35592748,41.46116905,15,13,0,0,40.15434504,9.546750296,14,3,0,0,6.201582438,31.91441875,0,0,0,0,0.133781865,0.769742375,24.17997742,0.360605715
D2,426218.0235,4416795.481,0.097473148,0.152574813,0.055101665,1,1,0,20.31644407,17.60077284,7,7,0,0,15.28918897,6.310360084,6,3,0,0,5.027255104,11.29041276,0,0,0,0,0.247447589,0.641472557,14.18884563,0.253370219
D2,426228.0235,4416795.481,0.120851833,0.127778671,0.006926838,0,1,1,12.8557113,14.6684888,4,4,0,0,12.8557113,2.614511946,4,2,0,0,0,12.05397685,0,0,0,0,0,0.821759966,19.35562134,-0.024555772
D2,426238.0235,4416795.481,0.135585903,0.139009865,0.003423962,0,1,1,28.91451193,22.55011645,7,6,0,0,20.5163279,5.773618979,6,2,0,0,8.398184021,16.77649747,0,0,0,0,0.290448756,0.743965004,18.50795364,-0.056056074
D2,426118.0235,4416785.481,0.130156184,0.197566908,0.067410724,0,2,2,20.05137219,22.00371495,5,5,0.636172512,0.650388219,20.05137219,0,5,0,0.636172512,0,0,22.00371495,0.031727131,0.02955811,0.031727131,NA,0,1,22.92336273,-0.473350164
D2,426128.0235,4416785.481,-0.004036947,0.300627977,0.304664924,0,11,11,1.327322896,1.266768698,1,1,1.327322896,1.266768698,1.327322896,0,1,0,1.327322896,0,0,1.266768698,1,1,1,NA,0,1,24.77028465,0.369443298
D2,426138.0235,4416785.481,0.323332716,0.562625584,0.239292868,3,1,-2,12.03308526,18.25288894,3,5,12.03308526,18.25288894,12.03308526,16.33950193,3,3,12.03308526,16.33950193,0,1.913387006,1,1,1,1,0,0.10482653,29.23127365,-0.782563122
D2,426148.0235,4416785.481,0.051825807,0.425730684,0.373904878,1,3,2,16.56121983,18.18809359,3,4,0,0.849486654,16.56121983,1.748689011,3,2,0,0.849486654,0,16.43940458,0,0.046705646,0,0.485784864,0,0.903855288,25.37511253,0.134397489
D2,426158.0235,4416785.481,0.150089589,0.199945542,0.049855953,1,1,0,51.64534849,54.7791657,9,10,0,0.882473376,51.64534849,3.834627993,9,3,0,0.882473376,0,50.94453771,0,0.016109653,0,0.230132722,0,0.929998423,21.28013992,0.122471566
D2,426168.0235,4416785.481,0.034478979,0,-0.034478979,0,0,0,49.27478121,20.70388099,7,4,0,0,20.18669629,0,4,0,0,0,29.08808492,20.70388099,0,0,0,NA,0.590323979,1,24.33888054,0.02681311
D2,426178.0235,4416785.481,0.108327351,0.076340701,-0.031986649,0,2,2,67.62160377,53.6936669,11,10,0,0,52.06875664,1.327322896,10,1,0,0,15.55284713,52.366344,0,0,0,0,0.2299982,0.975279712,23.86549187,-0.024712114
D2,426188.0235,4416785.481,0.027148597,0.22667713,0.199528533,0,0,0,40.78643348,16.35104728,6,4,0,0,15.94381834,3.847429983,4,3,0,0,24.84261515,12.5036173,0,0,0,0,0.609090156,0.764698254,23.70385742,-0.079713839
D2,426198.0235,4416785.481,0.158215842,0.274322749,0.116106906,2,1,-1,34.95555898,38.62973013,11,13,0,0,34.95555898,11.37390058,11,8,0,0,0,27.25582954,0,0,0,0,0,0.705566139,20.98587608,0.302511029
D2,426208.0235,4416785.481,0.162980591,0.125691756,-0.037288835,0,0,0,20.50336883,17.92082259,9,8,0,0,15.47611373,2.828532946,8,3,0,0,5.027255104,15.09228965,0,0,0,0,0.245191663,0.842165005,21.74139404,-0.264111636
D2,426218.0235,4416785.481,0.138324325,0.289694113,0.151369788,0,1,1,33.83581682,35.91068169,10,10,0,0,33.83581682,4.983272807,10,3,0,0,0,30.92740888,0,0,0,0,0,0.861231462,16.24948692,-0.09799512
D2,426228.0235,4416785.481,0.251186041,0.15389877,-0.097287271,1,3,2,55.57980059,60.13298936,9,10,0,0,55.57980059,0.785398163,9,1,0,0,0,59.3475912,0,0,0,0,0,0.98693898,19.64787865,0.005521275
D2,426238.0235,4416785.481,0.139633321,0.271029686,0.131396365,1,2,1,31.81443756,34.69433555,4,5,0,0,31.81443756,3.190680039,4,2,0,0,0,31.50365551,0,0,0,0,0,0.908034554,19.58782196,-0.04258136
D2,426118.0235,4416775.481,0.294754695,0.179042731,-0.115711963,0,3,3,36.52211416,40.94343458,5,5,0,0,36.52211416,1.168986626,5,1,0,0,0,39.77444795,0,0,0,0,0,0.97144874,21.58505058,0.233502409
D2,426128.0235,4416775.481,0.326882716,0.552320038,0.225437323,3,4,1,19.6282782,26.88504307,6,8,19.6282782,26.88504307,19.6282782,3.397946614,6,1,19.6282782,3.397946614,0,23.48709646,1,1,1,1,0,0.873612008,35.74085617,0.023006211
D2,426138.0235,4416775.481,0.126443868,0.701814969,0.575371101,2,2,0,21.91598597,25.9913385,8,6,21.91598597,25.9913385,21.91598597,19.82266425,8,3,21.91598597,19.82266425,0,6.168674255,1,1,1,1,0,0.237335767,28.6893177,0.162449786
D2,426148.0235,4416775.481,0.436995538,0.54745618,0.110460642,0,1,1,33.96847057,40.52340364,5,5,22.62732109,28.01978634,33.96847057,8.541597726,5,3,22.62732109,8.541597726,0,31.98180591,0.666127168,0.691447011,0.666127168,1,0,0.789218156,30.38840675,-0.004932873
D2,426158.0235,4416775.481,0.151398586,0.117153356,-0.03424523,0,1,1,36.1365622,38.40754099,7,7,0,0,36.1365622,0.899202357,7,1,0,0,0,37.50833863,0,0,0,0,0,0.97658787,19.7473526,0.183710814
D2,426168.0235,4416775.481,0.061119685,0.224831444,0.163711759,0,4,4,21.79990412,22.7166994,4,4,0,0,21.79990412,0,4,0,0,0,0,22.7166994,0,0,0,NA,0,1,23.147789,-0.044743198
D2,426178.0235,4416775.481,0.118092468,0.128047951,0.009955483,0,2,2,37.14956875,38.24166489,8,7,0,0,37.14956875,1.431388153,8,1,0,0,0,36.81027674,0,0,0,0,0,0.962569931,26.03984833,0.053443692
D2,426188.0235,4416775.481,0.144816949,0.108895455,-0.035921494,0,1,1,17.70334584,19.87560008,6,6,0,0,17.70334584,1.697166891,6,1,0,0,0,18.17843319,0,0,0,0,0,0.914610533,23.02397537,0.192678554
D2,426198.0235,4416775.481,0.199354998,0.168394976,-0.030960022,0,0,0,37.74654989,40.73687486,11,11,0,0,37.74654989,6.751753851,11,4,0,0,0,33.98512101,0,0,0,0,0,0.834259406,17.35405731,-0.225919417
D2,426208.0235,4416775.481,0.124674104,0.238256143,0.113582038,0,2,2,48.87407107,46.69396285,18,15,0,0,45.46002379,14.9083494,16,8,0,0,3.414047276,31.78561345,0,0,0,0,0.069853957,0.680722121,24.39516449,-0.399087515
D2,426218.0235,4416775.481,0.198690027,0.321822507,0.12313248,2,0,-2,34.5524141,38.95292147,13,15,0,0,34.5524141,6.999861131,13,7,0,0,0,31.95306034,0,0,0,0,0,0.820299457,21.08296776,-0.041607108
D2,426228.0235,4416775.481,0.182751681,0,-0.182751681,0,0,0,54.26897106,43.2874554,12,11,0,0,40.54618019,0,11,0,0,0,13.72279087,43.2874554,0,0,0,NA,0.252866244,1,20.13214874,0.13233192
D2,426238.0235,4416775.481,0.115809577,0.110455032,-0.005354545,0,1,1,10.30583762,12.04298128,5,5,0,0,10.30583762,0.882473376,5,1,0,0,0,11.1605079,0,0,0,0,0,0.926723014,17.93947601,0.018620151
D2,426118.0235,4416765.481,0.205465396,0.33336786,0.127902465,1,1,0,29.85431937,25.47226885,4,4,1.697166891,3.915838163,21.71099705,3.236547292,3,1,1.697166891,3.236547292,8.143322317,22.23572156,0.056848286,0.153729461,0.078170841,1,0.272768648,0.872938398,20.17526627,0.414264282
D2,426128.0235,4416765.481,0.155383173,0,-0.155383173,0,0,0,40.54500209,14.71600539,6,3,2.036144739,3.612360313,12.3852578,0,3,0,2.036144739,0,28.15974429,14.71600539,0.050219377,0.245471527,0.164400675,NA,0.694530592,1,16.7772274,-0.54894904
D2,426138.0235,4416765.481,0.159137376,0.033171852,-0.125965523,1,0,-1,27.49034944,19.20031474,3,3,0,0.723822947,16.08943116,0.723822947,2,1,0,0.723822947,11.40091828,18.47649179,0,0.037698494,0,1,0.414724386,0.962301506,26.1994381,-0.173848149
D2,426148.0235,4416765.481,0.154299323,0.377922376,0.223623053,2,1,-1,21.40484885,25.15386844,6,8,1.410260942,3.704330438,21.40484885,6.573389929,6,5,1.410260942,3.704330438,0,18.58047851,0.065885116,0.147266829,0.065885116,0.563534261,0,0.738672803,26.6032238,-0.195735318
D2,426158.0235,4416765.481,0.23368737,0.143711034,-0.089976336,1,2,1,41.50067457,39.87757073,7,7,0,0.985203456,35.38705673,0.985203456,6,1,0,0.985203456,6.113617844,38.89236727,0,0.024705704,0,1,0.147313698,0.975294296,28.08252716,-0.018845038
D2,426168.0235,4416765.481,0.198559128,0.369563496,0.171004368,0,3,3,39.75685503,42.73524195,12,12,2.688025214,3.236547292,39.75685503,7.486022594,12,4,2.688025214,3.236547292,0,35.24921935,0.067611616,0.075734854,0.067611616,0.432345381,0,0.824827888,23.61784172,-0.021096985
D2,426178.0235,4416765.481,0.163572257,0.231961738,0.06838948,0,1,1,49.70195928,49.10819826,14,12,1.038689071,1.327322896,47.37843735,5.903837994,13,4,1.038689071,1.327322896,2.323521927,43.20436027,0.020898353,0.02702854,0.021923245,0.224823733,0.046749101,0.879778974,23.99437141,-0.068941616
D2,426188.0235,4416765.481,0.187600205,0.371224052,0.183623847,0,2,2,42.37859264,45.19259572,16,16,2.86521104,3.664353671,42.37859264,12.3146505,16,8,2.86521104,3.664353671,0,32.87794522,0.067609868,0.081083054,0.067609868,0.297560509,0,0.727507343,23.54903603,-0.07566742
D2,426198.0235,4416765.481,0.101264003,0.235574569,0.134310566,1,2,1,24.06695592,26.23630419,5,6,0,0,24.06695592,5.550408821,5,3,0,0,0,20.68589537,0,0,0,0,0,0.788445477,26.21022606,0.296161062
D2,426208.0235,4416765.481,0.087362456,0.237139755,0.1497773,3,2,-1,13.72475437,17.27216225,4,7,0,0.801184666,13.72475437,5.733642212,4,4,0,0.801184666,0,11.53852004,0,0.046385893,0,0.139733984,0,0.668041434,20.48650169,0.560489113
